,type,F1,val
1016,TRN_AMNT_OTHR,8df3acb67e47faaeb753cc9a4c6ced3e,23319900.0
1017,TRN_AMNT_ENTR,8df3acb67e47faaeb753cc9a4c6ced3e,2055100.0
1018,TRN_CNT_FLOW,8df3acb67e47faaeb753cc9a4c6ced3e,567.0
1019,TRN_AMNT_ZOOS,8df3acb67e47faaeb753cc9a4c6ced3e,451300.0
1020,DBO_PAY_AMNT_EDUC,8df3acb67e47faaeb753cc9a4c6ced3e,718000.0
1021,TRN_AMNT_KCSH,8df3acb67e47faaeb753cc9a4c6ced3e,681111100.0
1022,TRN_CNT_ARTS,8df3acb67e47faaeb753cc9a4c6ced3e,20.0
1023,TRN_CNT_SUPM,8df3acb67e47faaeb753cc9a4c6ced3e,172820.0
1024,TRN_CNT_ASRV,8df3acb67e47faaeb753cc9a4c6ced3e,2368.0
1025,TRN_AMNT_AVIA,8df3acb67e47faaeb753cc9a4c6ced3e,2254500.0
1026,TRN_AMNT_ARTS,8df3acb67e47faaeb753cc9a4c6ced3e,124400.0
1027,TRN_CNT_FUEL,8df3acb67e47faaeb753cc9a4c6ced3e,13346.0
1028,TRN_CNT_BOOK,8df3acb67e47faaeb753cc9a4c6ced3e,959.0
1029,TRN_CNT_DUTF,8df3acb67e47faaeb753cc9a4c6ced3e,72.0
1030,TRN_AMNT_RSTR,8df3acb67e47faaeb753cc9a4c6ced3e,8973000.0
1031,TRN_AMNT_MEDC,8df3acb67e47faaeb753cc9a4c6ced3e,2723100.0
1032,TRN_AMNT_APTK,8df3acb67e47faaeb753cc9a4c6ced3e,8935500.0
1033,TRN_CNT_EDUC,8df3acb67e47faaeb753cc9a4c6ced3e,209.0
1034,DBO_PAY_CNT_GOSP,8df3acb67e47faaeb753cc9a4c6ced3e,291.0
1035,TRN_AMNT_FLOW,8df3acb67e47faaeb753cc9a4c6ced3e,485600.0
1036,DBO_PAY_CNT_COMS,8df3acb67e47faaeb753cc9a4c6ced3e,2027.0
1037,TRN_CNT_ZOOS,8df3acb67e47faaeb753cc9a4c6ced3e,886.0
1038,TRN_CNT_JEWL,8df3acb67e47faaeb753cc9a4c6ced3e,436.0
1039,TRN_CNT_ZHDT,8df3acb67e47faaeb753cc9a4c6ced3e,436.0
1040,TRN_CNT_ENTR,8df3acb67e47faaeb753cc9a4c6ced3e,677.0
1041,TRN_AMNT_GAME,8df3acb67e47faaeb753cc9a4c6ced3e,1956900.0
1042,TRN_AMNT_SUPM,8df3acb67e47faaeb753cc9a4c6ced3e,74805100.0
1043,TRN_CNT_APTK,8df3acb67e47faaeb753cc9a4c6ced3e,16471.0
1044,TRN_CNT_AVIA,8df3acb67e47faaeb753cc9a4c6ced3e,221.0
1045,TRN_AMNT_GSRV,8df3acb67e47faaeb753cc9a4c6ced3e,603200.0
1046,DBO_PAY_AMNT_ZHKH,8df3acb67e47faaeb753cc9a4c6ced3e,5579800.0
1047,TRN_CNT_TELE,8df3acb67e47faaeb753cc9a4c6ced3e,20420.0
1048,TRN_AMNT_HOTL,8df3acb67e47faaeb753cc9a4c6ced3e,2643700.0
1049,DBO_PAY_AMNT_INSH,8df3acb67e47faaeb753cc9a4c6ced3e,149500.0
1050,TRN_CNT_RSTR,8df3acb67e47faaeb753cc9a4c6ced3e,22315.0
1051,TRN_CNT_CMSV,8df3acb67e47faaeb753cc9a4c6ced3e,9222.0
1052,TRN_CNT_KCSH,8df3acb67e47faaeb753cc9a4c6ced3e,134187.0
1053,DBO_PAY_CNT_OTHR,8df3acb67e47faaeb753cc9a4c6ced3e,251.0
1054,TRN_AMNT_TELE,8df3acb67e47faaeb753cc9a4c6ced3e,4570500.0
1055,TRN_AMNT_ZHDT,8df3acb67e47faaeb753cc9a4c6ced3e,1319200.0
1056,DBO_PAY_CNT_EDUC,8df3acb67e47faaeb753cc9a4c6ced3e,535.0
1057,DBO_PAY_AMNT_WALT,8df3acb67e47faaeb753cc9a4c6ced3e,1526600.0
1058,TRN_CNT_GSRV,8df3acb67e47faaeb753cc9a4c6ced3e,533.0
1059,TRN_AMNT_BEAU,8df3acb67e47faaeb753cc9a4c6ced3e,4271600.0
1060,TRN_CNT_SPRT,8df3acb67e47faaeb753cc9a4c6ced3e,1197.0
1061,TRN_CNT_AURT,8df3acb67e47faaeb753cc9a4c6ced3e,7.0
1062,TRN_CNT_DOMS,8df3acb67e47faaeb753cc9a4c6ced3e,8471.0
1063,TRN_AMNT_MUSC,8df3acb67e47faaeb753cc9a4c6ced3e,463000.0
1064,TRN_AMNT_CMSV,8df3acb67e47faaeb753cc9a4c6ced3e,3620800.0
1065,DBO_PAY_CNT_INSH,8df3acb67e47faaeb753cc9a4c6ced3e,34.0
1066,TRN_AMNT_EDUC,ea77621ec0b8418bfa7b81253ab7d321,193300.0
1067,DBO_PAY_CNT_CREDS,ea77621ec0b8418bfa7b81253ab7d321,7.0
1068,DBO_PAY_CNT_ZHKH,ea77621ec0b8418bfa7b81253ab7d321,169.0
1069,DBO_PAY_AMNT_COMS,ea77621ec0b8418bfa7b81253ab7d321,78800.0
1070,TRN_AMNT_DOMS,ea77621ec0b8418bfa7b81253ab7d321,2187400.0
1071,DBO_PAY_AMNT_CREDS,ea77621ec0b8418bfa7b81253ab7d321,24500.0
1072,TRN_CNT_MUSC,ea77621ec0b8418bfa7b81253ab7d321,192.0
1073,DBO_PAY_CNT_MLM,ea77621ec0b8418bfa7b81253ab7d321,0.0
1074,DBO_PAY_AMNT_GOSP,ea77621ec0b8418bfa7b81253ab7d321,79600.0
1075,TRN_CNT_OTHR,ea77621ec0b8418bfa7b81253ab7d321,3694.0
1076,TRN_AMNT_BOOK,ea77621ec0b8418bfa7b81253ab7d321,87900.0
1077,TRN_CNT_HOTL,ea77621ec0b8418bfa7b81253ab7d321,32.0
1078,DBO_PAY_CNT_WALT,ea77621ec0b8418bfa7b81253ab7d321,6.0
1079,TRN_CNT_MEDC,ea77621ec0b8418bfa7b81253ab7d321,170.0
1080,TRN_AMNT_ASRV,ea77621ec0b8418bfa7b81253ab7d321,486100.0
1081,TRN_AMNT_AURT,ea77621ec0b8418bfa7b81253ab7d321,1000.0
1082,TRN_AMNT_CLTH,ea77621ec0b8418bfa7b81253ab7d321,4676600.0
1083,DBO_PAY_AMNT_MOBL,ea77621ec0b8418bfa7b81253ab7d321,370000.0
1084,TRN_AMNT_TRAN,ea77621ec0b8418bfa7b81253ab7d321,218500.0
1085,DBO_PAY_AMNT_OTHR,ea77621ec0b8418bfa7b81253ab7d321,8200.0
1086,TRN_AMNT_JEWL,ea77621ec0b8418bfa7b81253ab7d321,242400.0
1087,TRN_CNT_CLTH,ea77621ec0b8418bfa7b81253ab7d321,1546.0
1088,DBO_PAY_CNT_MOBL,ea77621ec0b8418bfa7b81253ab7d321,1111.0
1089,TRN_CNT_TRAN,ea77621ec0b8418bfa7b81253ab7d321,473.0
1090,TRN_CNT_KINO,ea77621ec0b8418bfa7b81253ab7d321,73.0
1091,TRN_AMNT_FUEL,ea77621ec0b8418bfa7b81253ab7d321,1469600.0
1092,TRN_AMNT_SPRT,ea77621ec0b8418bfa7b81253ab7d321,399100.0
1093,TRN_CNT_GAME,ea77621ec0b8418bfa7b81253ab7d321,624.0
1094,DBO_PAY_AMNT_MLM,ea77621ec0b8418bfa7b81253ab7d321,0.0
1095,TRN_AMNT_DUTF,ea77621ec0b8418bfa7b81253ab7d321,65300.0
1096,TRN_CNT_BEAU,ea77621ec0b8418bfa7b81253ab7d321,719.0
1097,TRN_AMNT_KINO,ea77621ec0b8418bfa7b81253ab7d321,46700.0
1098,TRN_AMNT_OTHR,ea77621ec0b8418bfa7b81253ab7d321,3776800.0
1099,TRN_AMNT_ENTR,ea77621ec0b8418bfa7b81253ab7d321,260100.0
1100,TRN_CNT_FLOW,ea77621ec0b8418bfa7b81253ab7d321,80.0
1101,TRN_AMNT_ZOOS,ea77621ec0b8418bfa7b81253ab7d321,147900.0
1102,DBO_PAY_AMNT_EDUC,ea77621ec0b8418bfa7b81253ab7d321,50800.0
1103,TRN_AMNT_KCSH,ea77621ec0b8418bfa7b81253ab7d321,93021600.0
1104,TRN_CNT_ARTS,ea77621ec0b8418bfa7b81253ab7d321,1.0
1105,TRN_CNT_SUPM,ea77621ec0b8418bfa7b81253ab7d321,24536.0
1106,TRN_CNT_ASRV,ea77621ec0b8418bfa7b81253ab7d321,216.0
1107,TRN_AMNT_AVIA,ea77621ec0b8418bfa7b81253ab7d321,397600.0
1108,TRN_AMNT_ARTS,ea77621ec0b8418bfa7b81253ab7d321,100.0
1109,TRN_CNT_FUEL,ea77621ec0b8418bfa7b81253ab7d321,1588.0
1110,TRN_CNT_BOOK,ea77621ec0b8418bfa7b81253ab7d321,165.0
1111,TRN_CNT_DUTF,ea77621ec0b8418bfa7b81253ab7d321,14.0
1112,TRN_AMNT_RSTR,ea77621ec0b8418bfa7b81253ab7d321,1295400.0
1113,TRN_AMNT_MEDC,ea77621ec0b8418bfa7b81253ab7d321,443900.0
1114,TRN_AMNT_APTK,ea77621ec0b8418bfa7b81253ab7d321,1439400.0
1115,TRN_CNT_EDUC,ea77621ec0b8418bfa7b81253ab7d321,13.0
1116,DBO_PAY_CNT_GOSP,ea77621ec0b8418bfa7b81253ab7d321,33.0
1117,TRN_AMNT_FLOW,ea77621ec0b8418bfa7b81253ab7d321,76200.0
1118,DBO_PAY_CNT_COMS,ea77621ec0b8418bfa7b81253ab7d321,220.0
1119,TRN_CNT_ZOOS,ea77621ec0b8418bfa7b81253ab7d321,206.0
1120,TRN_CNT_JEWL,ea77621ec0b8418bfa7b81253ab7d321,72.0
1121,TRN_CNT_ZHDT,ea77621ec0b8418bfa7b81253ab7d321,80.0
1122,TRN_CNT_ENTR,ea77621ec0b8418bfa7b81253ab7d321,93.0
1123,TRN_AMNT_GAME,ea77621ec0b8418bfa7b81253ab7d321,420800.0
1124,TRN_AMNT_SUPM,ea77621ec0b8418bfa7b81253ab7d321,11783300.0
1125,TRN_CNT_APTK,ea77621ec0b8418bfa7b81253ab7d321,2437.0
1126,TRN_CNT_AVIA,ea77621ec0b8418bfa7b81253ab7d321,31.0
1127,TRN_AMNT_GSRV,ea77621ec0b8418bfa7b81253ab7d321,197400.0
1128,DBO_PAY_AMNT_ZHKH,ea77621ec0b8418bfa7b81253ab7d321,378600.0
1129,TRN_CNT_TELE,ea77621ec0b8418bfa7b81253ab7d321,2654.0
1130,TRN_AMNT_HOTL,ea77621ec0b8418bfa7b81253ab7d321,183200.0
1131,DBO_PAY_AMNT_INSH,ea77621ec0b8418bfa7b81253ab7d321,0.0
1132,TRN_CNT_RSTR,ea77621ec0b8418bfa7b81253ab7d321,3649.0
1133,TRN_CNT_CMSV,ea77621ec0b8418bfa7b81253ab7d321,1001.0
1134,TRN_CNT_KCSH,ea77621ec0b8418bfa7b81253ab7d321,17283.0
1135,DBO_PAY_CNT_OTHR,ea77621ec0b8418bfa7b81253ab7d321,16.0
1136,TRN_AMNT_TELE,ea77621ec0b8418bfa7b81253ab7d321,659000.0
1137,TRN_AMNT_ZHDT,ea77621ec0b8418bfa7b81253ab7d321,288700.0
1138,DBO_PAY_CNT_EDUC,ea77621ec0b8418bfa7b81253ab7d321,29.0
1139,DBO_PAY_AMNT_WALT,ea77621ec0b8418bfa7b81253ab7d321,6600.0
1140,TRN_CNT_GSRV,ea77621ec0b8418bfa7b81253ab7d321,180.0
1141,TRN_AMNT_BEAU,ea77621ec0b8418bfa7b81253ab7d321,1124000.0
1142,TRN_CNT_SPRT,ea77621ec0b8418bfa7b81253ab7d321,151.0
1143,TRN_CNT_AURT,ea77621ec0b8418bfa7b81253ab7d321,1.0
1144,TRN_CNT_DOMS,ea77621ec0b8418bfa7b81253ab7d321,1103.0
1145,TRN_AMNT_MUSC,ea77621ec0b8418bfa7b81253ab7d321,50800.0
1146,TRN_AMNT_CMSV,ea77621ec0b8418bfa7b81253ab7d321,874500.0
1147,DBO_PAY_CNT_INSH,ea77621ec0b8418bfa7b81253ab7d321,0.0
1148,TRN_AMNT_EDUC,3dfbcfdf96da35c17688cd96b5a94578,618900.0
1149,DBO_PAY_CNT_CREDS,3dfbcfdf96da35c17688cd96b5a94578,332.0
1150,DBO_PAY_CNT_ZHKH,3dfbcfdf96da35c17688cd96b5a94578,4003.0
1151,DBO_PAY_AMNT_COMS,3dfbcfdf96da35c17688cd96b5a94578,1117600.0
1152,TRN_AMNT_DOMS,3dfbcfdf96da35c17688cd96b5a94578,23827000.0
1153,DBO_PAY_AMNT_CREDS,3dfbcfdf96da35c17688cd96b5a94578,2651700.0
1154,TRN_CNT_MUSC,3dfbcfdf96da35c17688cd96b5a94578,1224.0
1155,DBO_PAY_CNT_MLM,3dfbcfdf96da35c17688cd96b5a94578,97.0
1156,DBO_PAY_AMNT_GOSP,3dfbcfdf96da35c17688cd96b5a94578,432100.0
1157,TRN_CNT_OTHR,3dfbcfdf96da35c17688cd96b5a94578,31160.0
1158,TRN_AMNT_BOOK,3dfbcfdf96da35c17688cd96b5a94578,595700.0
1159,TRN_CNT_HOTL,3dfbcfdf96da35c17688cd96b5a94578,522.0
1160,DBO_PAY_CNT_WALT,3dfbcfdf96da35c17688cd96b5a94578,473.0
1161,TRN_CNT_MEDC,3dfbcfdf96da35c17688cd96b5a94578,1677.0
1162,TRN_AMNT_ASRV,3dfbcfdf96da35c17688cd96b5a94578,8081300.0
1163,TRN_AMNT_AURT,3dfbcfdf96da35c17688cd96b5a94578,770300.0
1164,TRN_AMNT_CLTH,3dfbcfdf96da35c17688cd96b5a94578,30278300.0
1165,DBO_PAY_AMNT_MOBL,3dfbcfdf96da35c17688cd96b5a94578,3177200.0
1166,TRN_AMNT_TRAN,3dfbcfdf96da35c17688cd96b5a94578,1278500.0
1167,DBO_PAY_AMNT_OTHR,3dfbcfdf96da35c17688cd96b5a94578,328400.0
1168,TRN_AMNT_JEWL,3dfbcfdf96da35c17688cd96b5a94578,2164700.0
1169,TRN_CNT_CLTH,3dfbcfdf96da35c17688cd96b5a94578,11717.0
1170,DBO_PAY_CNT_MOBL,3dfbcfdf96da35c17688cd96b5a94578,15517.0
1171,TRN_CNT_TRAN,3dfbcfdf96da35c17688cd96b5a94578,2113.0
1172,TRN_CNT_KINO,3dfbcfdf96da35c17688cd96b5a94578,987.0
1173,TRN_AMNT_FUEL,3dfbcfdf96da35c17688cd96b5a94578,12944700.0
1174,TRN_AMNT_SPRT,3dfbcfdf96da35c17688cd96b5a94578,3222600.0
1175,TRN_CNT_GAME,3dfbcfdf96da35c17688cd96b5a94578,3928.0
1176,DBO_PAY_AMNT_MLM,3dfbcfdf96da35c17688cd96b5a94578,192600.0
1177,TRN_AMNT_DUTF,3dfbcfdf96da35c17688cd96b5a94578,611500.0
1178,TRN_CNT_BEAU,3dfbcfdf96da35c17688cd96b5a94578,4700.0
1179,TRN_AMNT_KINO,3dfbcfdf96da35c17688cd96b5a94578,547900.0
1180,TRN_AMNT_OTHR,3dfbcfdf96da35c17688cd96b5a94578,29754500.0
1181,TRN_AMNT_ENTR,3dfbcfdf96da35c17688cd96b5a94578,1761100.0
1182,TRN_CNT_FLOW,3dfbcfdf96da35c17688cd96b5a94578,584.0
1183,TRN_AMNT_ZOOS,3dfbcfdf96da35c17688cd96b5a94578,483200.0
1184,DBO_PAY_AMNT_EDUC,3dfbcfdf96da35c17688cd96b5a94578,857000.0
1185,TRN_AMNT_KCSH,3dfbcfdf96da35c17688cd96b5a94578,797736800.0
1186,TRN_CNT_ARTS,3dfbcfdf96da35c17688cd96b5a94578,17.0
1187,TRN_CNT_SUPM,3dfbcfdf96da35c17688cd96b5a94578,203137.0
1188,TRN_CNT_ASRV,3dfbcfdf96da35c17688cd96b5a94578,2381.0
1189,TRN_AMNT_AVIA,3dfbcfdf96da35c17688cd96b5a94578,7273800.0
1190,TRN_AMNT_ARTS,3dfbcfdf96da35c17688cd96b5a94578,42800.0
1191,TRN_CNT_FUEL,3dfbcfdf96da35c17688cd96b5a94578,15995.0
1192,TRN_CNT_BOOK,3dfbcfdf96da35c17688cd96b5a94578,1091.0
1193,TRN_CNT_DUTF,3dfbcfdf96da35c17688cd96b5a94578,107.0
1194,TRN_AMNT_RSTR,3dfbcfdf96da35c17688cd96b5a94578,9352600.0
1195,TRN_AMNT_MEDC,3dfbcfdf96da35c17688cd96b5a94578,3846200.0
1196,TRN_AMNT_APTK,3dfbcfdf96da35c17688cd96b5a94578,11208500.0
1197,TRN_CNT_EDUC,3dfbcfdf96da35c17688cd96b5a94578,227.0
1198,DBO_PAY_CNT_GOSP,3dfbcfdf96da35c17688cd96b5a94578,385.0
1199,TRN_AMNT_FLOW,3dfbcfdf96da35c17688cd96b5a94578,574800.0
1200,DBO_PAY_CNT_COMS,3dfbcfdf96da35c17688cd96b5a94578,2791.0
1201,TRN_CNT_ZOOS,3dfbcfdf96da35c17688cd96b5a94578,970.0
1202,TRN_CNT_JEWL,3dfbcfdf96da35c17688cd96b5a94578,623.0
1203,TRN_CNT_ZHDT,3dfbcfdf96da35c17688cd96b5a94578,719.0
1204,TRN_CNT_ENTR,3dfbcfdf96da35c17688cd96b5a94578,575.0
1205,TRN_AMNT_GAME,3dfbcfdf96da35c17688cd96b5a94578,2418900.0
1206,TRN_AMNT_SUPM,3dfbcfdf96da35c17688cd96b5a94578,83888200.0
1207,TRN_CNT_APTK,3dfbcfdf96da35c17688cd96b5a94578,20011.0
1208,TRN_CNT_AVIA,3dfbcfdf96da35c17688cd96b5a94578,510.0
1209,TRN_AMNT_GSRV,3dfbcfdf96da35c17688cd96b5a94578,907300.0
1210,DBO_PAY_AMNT_ZHKH,3dfbcfdf96da35c17688cd96b5a94578,5166600.0
1211,TRN_CNT_TELE,3dfbcfdf96da35c17688cd96b5a94578,23369.0
1212,TRN_AMNT_HOTL,3dfbcfdf96da35c17688cd96b5a94578,3918900.0
1213,DBO_PAY_AMNT_INSH,3dfbcfdf96da35c17688cd96b5a94578,1471200.0
1214,TRN_CNT_RSTR,3dfbcfdf96da35c17688cd96b5a94578,23101.0
1215,TRN_CNT_CMSV,3dfbcfdf96da35c17688cd96b5a94578,10694.0
1216,TRN_CNT_KCSH,3dfbcfdf96da35c17688cd96b5a94578,154988.0
1217,DBO_PAY_CNT_OTHR,3dfbcfdf96da35c17688cd96b5a94578,266.0
1218,TRN_AMNT_TELE,3dfbcfdf96da35c17688cd96b5a94578,5665700.0
1219,TRN_AMNT_ZHDT,3dfbcfdf96da35c17688cd96b5a94578,2049500.0
1220,DBO_PAY_CNT_EDUC,3dfbcfdf96da35c17688cd96b5a94578,543.0
1221,DBO_PAY_AMNT_WALT,3dfbcfdf96da35c17688cd96b5a94578,5230600.0
1222,TRN_CNT_GSRV,3dfbcfdf96da35c17688cd96b5a94578,709.0
1223,TRN_AMNT_BEAU,3dfbcfdf96da35c17688cd96b5a94578,5733500.0
1224,TRN_CNT_SPRT,3dfbcfdf96da35c17688cd96b5a94578,1319.0
1225,TRN_CNT_AURT,3dfbcfdf96da35c17688cd96b5a94578,39.0
1226,TRN_CNT_DOMS,3dfbcfdf96da35c17688cd96b5a94578,11040.0
1227,TRN_AMNT_MUSC,3dfbcfdf96da35c17688cd96b5a94578,351100.0
1228,TRN_AMNT_CMSV,3dfbcfdf96da35c17688cd96b5a94578,3836100.0
1229,DBO_PAY_CNT_INSH,3dfbcfdf96da35c17688cd96b5a94578,447.0
1230,TRN_AMNT_EDUC,14aa590a6630a7dd9a4233b8b8182100,153200.0
1231,DBO_PAY_CNT_CREDS,14aa590a6630a7dd9a4233b8b8182100,113.0
1232,DBO_PAY_CNT_ZHKH,14aa590a6630a7dd9a4233b8b8182100,1099.0
1233,DBO_PAY_AMNT_COMS,14aa590a6630a7dd9a4233b8b8182100,243800.0
1234,TRN_AMNT_DOMS,14aa590a6630a7dd9a4233b8b8182100,5697500.0
1235,DBO_PAY_AMNT_CREDS,14aa590a6630a7dd9a4233b8b8182100,957600.0
1236,TRN_CNT_MUSC,14aa590a6630a7dd9a4233b8b8182100,494.0
1237,DBO_PAY_CNT_MLM,14aa590a6630a7dd9a4233b8b8182100,31.0
1238,DBO_PAY_AMNT_GOSP,14aa590a6630a7dd9a4233b8b8182100,81000.0
1239,TRN_CNT_OTHR,14aa590a6630a7dd9a4233b8b8182100,8214.0
1240,TRN_AMNT_BOOK,14aa590a6630a7dd9a4233b8b8182100,251300.0
1241,TRN_CNT_HOTL,14aa590a6630a7dd9a4233b8b8182100,158.0
1242,DBO_PAY_CNT_WALT,14aa590a6630a7dd9a4233b8b8182100,19.0
1243,TRN_CNT_MEDC,14aa590a6630a7dd9a4233b8b8182100,487.0
1244,TRN_AMNT_ASRV,14aa590a6630a7dd9a4233b8b8182100,1754600.0
1245,TRN_AMNT_AURT,14aa590a6630a7dd9a4233b8b8182100,70200.0
1246,TRN_AMNT_CLTH,14aa590a6630a7dd9a4233b8b8182100,6100100.0
1247,DBO_PAY_AMNT_MOBL,14aa590a6630a7dd9a4233b8b8182100,1292500.0
1248,TRN_AMNT_TRAN,14aa590a6630a7dd9a4233b8b8182100,391800.0
1249,DBO_PAY_AMNT_OTHR,14aa590a6630a7dd9a4233b8b8182100,116700.0
1250,TRN_AMNT_JEWL,14aa590a6630a7dd9a4233b8b8182100,677400.0
1251,TRN_CNT_CLTH,14aa590a6630a7dd9a4233b8b8182100,2855.0
1252,DBO_PAY_CNT_MOBL,14aa590a6630a7dd9a4233b8b8182100,4382.0
1253,TRN_CNT_TRAN,14aa590a6630a7dd9a4233b8b8182100,1259.0
1254,TRN_CNT_KINO,14aa590a6630a7dd9a4233b8b8182100,238.0
1255,TRN_AMNT_FUEL,14aa590a6630a7dd9a4233b8b8182100,3321400.0
1256,TRN_AMNT_SPRT,14aa590a6630a7dd9a4233b8b8182100,954200.0
1257,TRN_CNT_GAME,14aa590a6630a7dd9a4233b8b8182100,1004.0
1258,DBO_PAY_AMNT_MLM,14aa590a6630a7dd9a4233b8b8182100,53300.0
1259,TRN_AMNT_DUTF,14aa590a6630a7dd9a4233b8b8182100,21900.0
1260,TRN_CNT_BEAU,14aa590a6630a7dd9a4233b8b8182100,1068.0
1261,TRN_AMNT_KINO,14aa590a6630a7dd9a4233b8b8182100,136900.0
1262,TRN_AMNT_OTHR,14aa590a6630a7dd9a4233b8b8182100,10153100.0
1263,TRN_AMNT_ENTR,14aa590a6630a7dd9a4233b8b8182100,281800.0
1264,TRN_CNT_FLOW,14aa590a6630a7dd9a4233b8b8182100,146.0
1265,TRN_AMNT_ZOOS,14aa590a6630a7dd9a4233b8b8182100,265900.0
1266,DBO_PAY_AMNT_EDUC,14aa590a6630a7dd9a4233b8b8182100,148600.0
1267,TRN_AMNT_KCSH,14aa590a6630a7dd9a4233b8b8182100,195419500.0
1268,TRN_CNT_ARTS,14aa590a6630a7dd9a4233b8b8182100,15.0
1269,TRN_CNT_SUPM,14aa590a6630a7dd9a4233b8b8182100,47175.0
1270,TRN_CNT_ASRV,14aa590a6630a7dd9a4233b8b8182100,548.0
1271,TRN_AMNT_AVIA,14aa590a6630a7dd9a4233b8b8182100,2081400.0
1272,TRN_AMNT_ARTS,14aa590a6630a7dd9a4233b8b8182100,137900.0
1273,TRN_CNT_FUEL,14aa590a6630a7dd9a4233b8b8182100,3713.0
1274,TRN_CNT_BOOK,14aa590a6630a7dd9a4233b8b8182100,355.0
1275,TRN_CNT_DUTF,14aa590a6630a7dd9a4233b8b8182100,8.0
1276,TRN_AMNT_RSTR,14aa590a6630a7dd9a4233b8b8182100,2396000.0
1277,TRN_AMNT_MEDC,14aa590a6630a7dd9a4233b8b8182100,1281400.0
1278,TRN_AMNT_APTK,14aa590a6630a7dd9a4233b8b8182100,2715900.0
1279,TRN_CNT_EDUC,14aa590a6630a7dd9a4233b8b8182100,52.0
1280,DBO_PAY_CNT_GOSP,14aa590a6630a7dd9a4233b8b8182100,79.0
1281,TRN_AMNT_FLOW,14aa590a6630a7dd9a4233b8b8182100,124600.0
1282,DBO_PAY_CNT_COMS,14aa590a6630a7dd9a4233b8b8182100,594.0
1283,TRN_CNT_ZOOS,14aa590a6630a7dd9a4233b8b8182100,421.0
1284,TRN_CNT_JEWL,14aa590a6630a7dd9a4233b8b8182100,135.0
1285,TRN_CNT_ZHDT,14aa590a6630a7dd9a4233b8b8182100,142.0
1286,TRN_CNT_ENTR,14aa590a6630a7dd9a4233b8b8182100,225.0
1287,TRN_AMNT_GAME,14aa590a6630a7dd9a4233b8b8182100,713200.0
1288,TRN_AMNT_SUPM,14aa590a6630a7dd9a4233b8b8182100,24371400.0
1289,TRN_CNT_APTK,14aa590a6630a7dd9a4233b8b8182100,4773.0
1290,TRN_CNT_AVIA,14aa590a6630a7dd9a4233b8b8182100,144.0
1291,TRN_AMNT_GSRV,14aa590a6630a7dd9a4233b8b8182100,266700.0
1292,DBO_PAY_AMNT_ZHKH,14aa590a6630a7dd9a4233b8b8182100,1580500.0
1293,TRN_CNT_TELE,14aa590a6630a7dd9a4233b8b8182100,4695.0
1294,TRN_AMNT_HOTL,14aa590a6630a7dd9a4233b8b8182100,761800.0
1295,DBO_PAY_AMNT_INSH,14aa590a6630a7dd9a4233b8b8182100,7600.0
1296,TRN_CNT_RSTR,14aa590a6630a7dd9a4233b8b8182100,6142.0
1297,TRN_CNT_CMSV,14aa590a6630a7dd9a4233b8b8182100,2049.0
1298,TRN_CNT_KCSH,14aa590a6630a7dd9a4233b8b8182100,34074.0
1299,DBO_PAY_CNT_OTHR,14aa590a6630a7dd9a4233b8b8182100,89.0
1300,TRN_AMNT_TELE,14aa590a6630a7dd9a4233b8b8182100,1298300.0
1301,TRN_AMNT_ZHDT,14aa590a6630a7dd9a4233b8b8182100,338100.0
1302,DBO_PAY_CNT_EDUC,14aa590a6630a7dd9a4233b8b8182100,122.0
1303,DBO_PAY_AMNT_WALT,14aa590a6630a7dd9a4233b8b8182100,130700.0
1304,TRN_CNT_GSRV,14aa590a6630a7dd9a4233b8b8182100,253.0
1305,TRN_AMNT_BEAU,14aa590a6630a7dd9a4233b8b8182100,1259500.0
1306,TRN_CNT_SPRT,14aa590a6630a7dd9a4233b8b8182100,384.0
1307,TRN_CNT_AURT,14aa590a6630a7dd9a4233b8b8182100,7.0
1308,TRN_CNT_DOMS,14aa590a6630a7dd9a4233b8b8182100,2643.0
1309,TRN_AMNT_MUSC,14aa590a6630a7dd9a4233b8b8182100,142300.0
1310,TRN_AMNT_CMSV,14aa590a6630a7dd9a4233b8b8182100,1181900.0
1311,DBO_PAY_CNT_INSH,14aa590a6630a7dd9a4233b8b8182100,4.0
1312,TRN_AMNT_EDUC,385043f3881c79a5959ab4c3145f8aa8,580700.0
1313,DBO_PAY_CNT_CREDS,385043f3881c79a5959ab4c3145f8aa8,568.0
1314,DBO_PAY_CNT_ZHKH,385043f3881c79a5959ab4c3145f8aa8,4882.0
1315,DBO_PAY_AMNT_COMS,385043f3881c79a5959ab4c3145f8aa8,1264300.0
1316,TRN_AMNT_DOMS,385043f3881c79a5959ab4c3145f8aa8,24433200.0
1317,DBO_PAY_AMNT_CREDS,385043f3881c79a5959ab4c3145f8aa8,3856700.0
1318,TRN_CNT_MUSC,385043f3881c79a5959ab4c3145f8aa8,2212.0
1319,DBO_PAY_CNT_MLM,385043f3881c79a5959ab4c3145f8aa8,280.0
1320,DBO_PAY_AMNT_GOSP,385043f3881c79a5959ab4c3145f8aa8,726400.0
1321,TRN_CNT_OTHR,385043f3881c79a5959ab4c3145f8aa8,33603.0
1322,TRN_AMNT_BOOK,385043f3881c79a5959ab4c3145f8aa8,854800.0
1323,TRN_CNT_HOTL,385043f3881c79a5959ab4c3145f8aa8,416.0
1324,DBO_PAY_CNT_WALT,385043f3881c79a5959ab4c3145f8aa8,152.0
